,True Values,Content
2439,real,batikos sa social media legendary artist na si matapos ilang umano scandal video sa video umano sa kritiko administrasyon na sa maselang bahagi katawan camera naman nina thinking na ukol sa video thinking dila ni sa video still shock do wan na wish ko sana e day joke lang video ni social media poster boy liberal party raw na ba gusto malaman kung ice cream ni lollipop na lang fake daw nunal sa jugular notch na kita sa sa post andon rin sa video disclaimer ganyan na ako para kung sex video ko naman pusod na look me na si me yeah na nag pa sa yeah ko di sikmura ko pa nga eh wala pa me me moment na naman ulan sa bubong bahay di di bagay great philosopher said bastos malaswa si look me nag nunal sa bow dinosaur outright lie say video fake tech check si paul walker nga na movie na super fake naman expert na fast furious sa galing edit kung man pantay color skin sa fake yon kundi di ka nag motherland kayo sex video maganda tasteful para kumalat wala di po based sa personal experience payo lang sa akin kakilala raw ni fake daw sex video sir pong ninyo ipadala ko link ninyo kung sa inyo po tattoo
2440,fake,kung patuloy na iinit isyu sa ni us marine na pumatay sa sa city oktubre pa rin opisyal us government diplomasya sa ni us ambassador manila sa telebisyon desisyon gobyerno na ni sa joint us military assistance group compound sa camp aguinaldo city
2441,fake,sa benepisyaryo ay babae na household service worker kasambahay iba ay skilled worker sa kaguluhan pulitikal gaya starter kit ay sa pangkabuhayan karinderya food salon spa cell phone repair computer repair electrical repair bakery tailoring kandila
2442,real,sa social media umano panggagaya kinatawan na si sa na miss intercontinental pageant sa ni miss universe gray na lava walk sa twitter na sa paglalakad ni miss na parang lava walk ni bukod kay miss din pagkopya umano sa volcano gown ni miss naman na labis hinahangaan inspirasyon si miss universe gray naman reaksyon everyone like gray hair stance influence do gray walk never perfect without walking think even hand gesture miss copied gray indeed queen yet ca copy original one lava walk gray kayo na may originality hala gawa kayo pageant ba naman hayaan na lang toxic patunay na aspiring beauty pageant sa kundi sa mundo kay naman sa na pageant edition miss intercontinental ay sa mall arena sa metro manila ni miss intercontinental salas na si host sa pageant na pinili japan na venue pageant abala japan sa paghahanda para sa summer twitter post
2443,real,ni bato rosa mang nais manakit kay department social welfare development secretary na dumaan muna sa kaniya nang matikman ni rosa sa account larawan ni kung man manakit sa napakabait ko na dumaan muna kayo sa akin para matikman ninyo brotherhood caption sa larawan ni rosa naman sinabi ni rosa sa post na si nito na maugong pagmumura broadcaster kay sa di pagpayag nito na sinabi pa ni na sa si sampalin kita pag kitang ka eh wala pakialam kung retired general ka ko mukha mo sa inodoro demonyo ka rin ka pa dagdag ka pa sa problema pahayag ni humingi naman tawad si sa na salita nito pamumuna kay
2444,fake,para sa nobyo nobya naroon abay nobyo para makinig sa makinig sa nobyo ganito rin lubos kagalakan humigit ako lumiit
2445,fake,reaksiyon ni first take host skip sa programa sa sa united sa matagal nang ni kay
2446,real,viral post anak ni attorney larry na si sa social media post katangian ama kung tatay ayon kay si attorney daddy ko dad ko ko kung magmahal ko din na type na kapalit katunayan sa dami papa ko yumaman sa pera yumaman sa kaibigan ni ayon kapa kay matalas lang daw talaga dila ama passionate daw sa bagay na pinaniniwalaan din plastic matalas man dila passionate really pa ni raw ay ayaw da ni na ama mundo pulitika kung gaano lubos na may ama sa bayan ko nga sa post ko sana tumakbo magulo mundo pulitika gusto ko man mas may lalo na kung mahal kita larry mo magiging tungkulin mo kung pagpalain ka kita ko kung ka magmahal maglaan oras magsakripisyo dagdag ni din ni na kaarawan na din ni birthday today wish healthy come kasi strong para sa bagay na mahal happy birthday papa dati pa man lang senator ko pagbati ni sa ama banag post na ay umabot na sa mahigit post ni sa ama sa section source
2447,real,ni ni senador franklin patungkol sa kontrata china ni gobyerno na maingat sa pagbubusisi sa kontrata pamahalaan must caution binding simply classified onerous government must avail procedure outlined contract babala ni ni ay pangulo p dare say me sa inyo eh ayusin ninyo honor ninyo eh kung magkagulo banat presidente nagbabala rin pangulo na privilege writ habeas corpus kritiko sa rebelde kriminal enough criminality rebellion pag ako ninyo nang sagad declare suspension writ habeas corpus arrest kasama kayo sa rebelde kriminal pati buwelta ni pa presidente na revolutionary war pahirapan mo ako declare revolutionary war end term dagdag pa presidente source
2448,real,baka tumaas na naman kilay kritiko ni sa survey social weather station kasi satisfaction rating pangulo sa datos na ay anim na puntos na mas mataas sa bumaba naman puntos dissatisfaction rating presidente porsyento ay undecided nito ay sa ay sa trabaho gobyerno survey sa na adult ba panayam kay senador sa programa na kung sinabi na baba daw sa pangulo po reaksyon sa survey na source
2449,fake,pulisya na lalaki na sangkot umano sa pagpatay sa na tumatakbo sa sa city na sina magkakapatid na sina naman pang kasama na sina warren ayon sa pulisya rin limang lalaki na harangin pulis sa sa sakay si silangan na nakasakay sa motorsiklo
2450,real,matapos matagumpay na program para sa manila bay rehabilitation linggo kung dumalo katao kababayan natin patuloy na kalat sa manila bay lang tirik araw daw paglilinis raw lalake na si pag kasi alisin iyan kalat lang iyan eh hirap basta galing sa kalooban nga para sa kababayan natin para rin sa dayuhan para na bansa natin ay malinis ko basura ko ni artikulo na ay umabot na sa mahigit video umano na rin reaksyon sa ting kababayan may na tulungan si sir baka mo sa bilhan natin matibay na sapatos ayaw din naman natin mapahamak magkasakit baka matulis na bagay ma infect eh ni amoroso ka mag abot man lang sana pagkain rin sa pamilya sarap kasi tumulong din sa taong taon pusong din sa kalikasan ni mo kuya balik ako bukas sana kita dalhan kita pagkain tubig ni naman kababayan ay gawa ni sa grupo calling attention anak kamote anak ni mas may pakinabang pa sa inyo si kuya po bayad yan ni source
2451,real,sa talumpati sa campaign rally sa city ni si dating presidente ayon sa pangulo si lang daw natin sa na ni presidente ayon kay ay cultural center international convention center manila light rail transit system ninyo sa totoo lang sa presidente presidente may na natin lang ni sa matapos ibida ni ay sabay banat naman si sa politiko na ni kung least time built cultural center wala do talk criticize banat pangulo source news presidential
2452,real,sa humpay na pagtugis sa primary na pumatay kay lee grade sa na rin sa nahuli na rin si primary sa pagpaslang kay ilang araw nang sa pagpatay sa dalagita umabot na nga milyon pabuya sa upang mas paghahanap rito si ay sa city hapon sa na araw na matapos tumakas matapos krimen sa pangunguna area police office city sa wakas ay na rin pamilya minimithi si ay na rin sa lunes dalaga sa lote sa sitio barangay bangkal sa city wala saplot bahagi nito pa ay mukha dalaga may na saksak sa humiling na ibalik death penalty sa bansa nais rin na makamit nararapat na hustisya para sa krimen
2453,fake,sina de vera gabi nang makarinig putok baril kapitbahay biktima na si
2454,fake,kumpiyansa si na na pivotal year para sa sektor turismo larangan international para sa administrasyon ayon kay taon ay simula kampanya visit subalit din upang palakasin relasyon bansa sa kaalyado nito
2455,real,lagay matapos masagi na kotse motor biktima na sina mark na bali sa paa si naman ay nakaratay sa ospital sa pang kotse kotse sa nakasakay sa motor nang masagi biktima ay sabay na tila na footage para naman tulong tiyahin ni na si sa publiko para mabilis na mahuli agad pamangkin ko po yang magkasama asawa galing sa trabaho sa may pasig kitang kita naman po na nasa lane smooth naman bigla silang parang sinadya na pitikin kotse tapos lang pamangkin ko po ay bali paa asawa po comma may anak po silang pa perwisyo po kung man po kotse na yan tulungan po na may ari kotse panagutan panagutan pakiusap ni sa publiko labis naman paghihinagpis ni sa insidente hiling ay driver sumuko na sana driver kotse sa sa asawa ko kasi may anak po sana magpagaling na po asawa ko po sa anak sana gumaling na po mahal na mahal ko po ni source
2456,real,para kay senador raw sa ni alyas sa pamilya ni si sa video series na list kung ilang kaanak ni ay sa kalakaran ni imbestigasyon department justice national bureau investigation san ka lang ni pa ni minor crime lang daw kaso para pansin kalihim kasi kahapon secretary sa kaso na minor lang sedition municipal trial court yan dagdag ni na ni ay sinabi senador sa programa sa radyo ilang araw matapos pagkakahuli kay web developer na na sa video sa pamilya ni ayon sa na impormasyon sa account ni maru kay sa usapan ay daw base sa ulat payag daw si na state witness para taong konektado sa humingi rin si kapatawaran sa pamilya pangulo ayon kay lang daw libelous sa source
2457,fake,request pet inform public complete procedure duration recount allow accredited arms media observe process saad sa pahayag sinabi secretary general eric na transparency integridad recount process sa mata publiko forward pet finally vote recount could hopefully settle dispute miscount vice presidential race national local saad grupo
2458,fake,na series para sa pumasok na seed sa pagtatapos cup
2459,fake,ni manila mayor estrada na lokal na pamahalaan utang sa sa installment scheme na nang umupo sa puwesto alkalde kay estrada utang sa kuryente kasabay banta sa na city hall supply elektrisidad kung agad liham kay ni manila mayor lim sa pagkakautang siyudad sa nang mayor si estrada agad sa na babayaran utang sa kuryente subalit sa installment basis pa daw kuryente sinabi ko sa na din poste sa ni estrada pamahalaan special luminary award matapos mabayaran nito halos utang sa supply tubig halaga tax na administrasyon ni lim sa subalit sa bureau internal revenue tadtad din utang manila city government sa supplier kontratista subalit sa pagsapit umaasa si estrada na na utang lokal na pamahalaan sa utility company ay sa pagtaas revenue collection siyudad bunsod adjustment na sa real property tax business tax community tax
