,True Values,Content
580,fake,sa pamamagitan ng kanyang post sa facebook ibinahagi ng anyos na binata na si alvin g duran ang karanasan tungkol sa kanyang sakit siya ay na diagnose ng sakit na chronic kidney disease o chronic renal failure ckd crf na nasa stage na raw ito kwento ng binata sa facebook post enero nang magsimula siyang makaranas ng matinding pananakit ng ulo inakala ng binata na simpleng sakit ng ulo lamang ito kaya iniinuman niya na lang ng gamot nawawala naman ang sakit sa tuwing iinuman niya ito ng gamot ngunit pabalik balik din ito ayon sa binata ilang beses pa raw siyang nakaranas ng matinding sakit ng ulo hanggang sa hindi na niya kinaya kaya nagpadala na siya sa ospital doon na nalaman na mayroon siyang ckd stage at agad agad isinailalim sa dialysis ayon raw sa doktor dalawang kidney ng binata ang hindi gumagana puro gasgas at tumaas ang creatinine ng mga ito posible umanong matagal nang mayroong sakit ang binata ngunit binalewala lamang inamin naman ng binata ang kanyang pagkahilig sa mga maaalat na pagkain junk food cup noodles at softdrinks kaya naman nagbigay ng babala ang binata para sa lahat upang hindi matulad sa kanya ang iba samantala kumakatok rin ang binata sa mga may ginintuang puso para sa kidney transplant at dialysis para madugtungan pa ang kanyang buhay basahin ang buong facebook post ni alvin mula sa kanyang facebook account a silent killer is kidney disease the kidney unlike other organs don t throw up too many symptoms until its too late hi i m alvin g duran years of age a warrior of chronic kidney disease ckd stage madaming nag tatanong kung saan ko daw nakuha ang sakit na to at bakit sakin pa daw tumama ang gantong uri ng sakit so ang masasabi ko lang walang pinipili ang gantong uri ng sakit bata ka man o matanda babae o lalaki pwede ka tamaan lalo na kung pabaya ka sa sarili tulad ko january nag simulang sumakit ang ulo ko yung sakit na akala mo mapuputukan ka ng ugat sa ulo edi ininuman ko agad sya ng gamot maya maya nakatulog na ako pag gising ko sigla na naman sakit ng ulo ko edi ininuman ko na naman sya ng gamot maya maya nawala na ulit so lumipas ang mga ilang araw akala ko ok na pero sumakit na naman sya every time na sasakit sya iniinuman ko ng gamot kasi akala ko ok lang yun nung time na yun nag aayos ako ng requirements para sa pag aaply ko sa trabaho syempre para tumulong sa magulang lagi ako nasa labas kahit sumasakit ang ulo ko tuloy parin ako hanggang sa nag apply na nga kami at natanggap naman agad kami so ayun nga first day ko sa trabaho noon sumakit na naman ang ulo ko naka tatlong beses pa akong pasok nun tapos nag absent na ako kasi di ko na kaya sa sobrang sakit ng ulo ko eh dahil nag sisimula pa nga lang ako sa trabaho wala pa ako pera para mag pa check up kaya nainom lang ako ng gamot para mawala ang sakit edi yun nga lumipas ang ilang araw hindi ko na talaga kinaya nag pasugod na ako sa ospital kasi feeling ko bibigay na katawan ko february naconfine ako nawalan ako ng malay nun kasi sobrang taas pala ng bp ko kaya pala sobang sakit ng ulo ko buti nalang daw at hindi pumutok ang ugat sa ulo ko kinabukasan debut ko hehe sa ospital na nag birthday february nahatulan na ako na kailangan ko daw mag dialysis kasi nakita sa findings na dalawang kidney ko na daw ang hindi nag fufunction puro gasgas na daw at tumaas ang creatinine ko nung gabing iyun kinabitan agad agad ako ng ij catheter yung naka saksak sa leeg ko no choice na ako kaya pumayag na ako kesa may masama pang mangyare sakin pagka kabit sakin dinaialysis agad ako sabi sakin ng doctor ko hindi lang daw ngayon nag simula ang sakit ko matagal na panahon na daw ito pero binalewala ko lang dun ko naalala dati na matakaw ako sa junk food cup noodles softdrinks at sa mga pagkaing turo turo hindi ko alam nahihirapan na ang kidney ko pero tuloy parin ako sa pag kain ng mga maaalat so ito ng naging resulta sa ngayon x a week ako dinadialysis nasa p per session bali p per week kahit mayaman ka mapapa aray ka sa presyo lalo na yung mga walang kaya tulad ko kaya kayo mag iingat kayo sa mga pagkain na kinakain nyo umiwas na kayo sa mga pagkain na masyado maaalat at matataba humingi po ako sa may mga busilak na puso ng kaunting tulong para sa aking kindey transplant at sa akin dialysis para madugtungan ang aking buhay maari nyo po ako ipm or itext sa aking number or ipadala dito bpi account maryrose noche magsino 
581,real,said that it would be difficult to impose wealth tax and instead suggested a progressive tax system to undo the effects of the train law live 
582,real,says pacquiao missed out the point of question it s a question of morality not practicality via live 
583,fake,vice president leni robredo has agreed to join a live multi media interview contrary to a claim made in a video that spurred the hashtag 
584,real,lacson on how he would break structural corruption in government magsisimula ako sa internal cleansing nagawa ko na ito noong chief pnp ako via watch 
585,real,domagoso says he is willing to legalize e sabong or online cockfighting kung talaga siyang problema legal o ilegal mananatili siyang problema so i would rather put them under the authority and supervision of the state via 
586,real,wala na raw module kaya tuwang tuwa ang ilang magulang at estudyante sa pagbabalik ng face to face classes sa susunod na linggo feb pero paglilinaw mga kapuso para lang yan sa ilang piling paaralan sa mga lugar na nasa ilalim ng alert level at 
587,real,the sci fi epic is nominated for best film best adapted screenplay original score cinematography and more 
588,fake,needs context a netizen s online post complaining about poll watchers instructions after a vote counting machine in pasig city supposedly broke down needs context 
589,real,sa madaling sabi hindi happy si wg dahil sa itinuturing ng mga taga singko na pambabastos sa kanila ni bayani na dapat pala kasi ay kasama sa sitcom na daddies na pinagbibidahan nina robin padilla rommel padilla at bb gandanghari 
590,real,domagoso on reclamation projects we must obey follow all regulation with regard to protecting our environment via 
591,real,cory evans was sentenced to two years in prison for striking a kneeling man in the head with a baton during a protest over breonna taylor s death 
592,fake,tingnan bumisita at naghandog ng tulong ang aktor na si robin padilla sa mga kababayan nating aeta sa sitio haduan sa mabalacat pampanga ngayong araw ika ng mayo sa haduan matatagpuan ang piraso ng lupa na idinonate noon ni dotr secretary arthur tugade sa aeta community bilang tulong noong siya pa ang nakaupong chairman ng clark development corporation cdc nagpagawa rin si sec art ng hanging bridge at potable water sources para sa mga aeta ang kalapitan ng loob ng kalihim sa mga aeta ngayo y ipinamamalas ni binoe nangako ang aktor na ipaaayos ang daan patungong haduan para sa mas ligtas at komportableng pagbagtas sa lugar kasamang bumisita ng aktor sa haduan si dotr director for administrative service antonio rafael paguio 
593,fake,contrary to the statement of ormoc city mayor richard gomez bongbong marcos is not the only presidential candidate who helped ormoc during disasters 
594,real,chr urges lawmakers to keep in mind marginalized communities in passing bills 
595,fake,kung hindi pa tapos ang ilang naging kandidato ng otso diretso sa pagbatikos nila kay pangulong rodrigo duterte hindi rin papatalo ang presidente sa kanila sa kanyang talumpati sa harap ng filipino community sa tokyo japan sinabi ng presidente na wala umanong kontribusyon ang mga pambato ng oposisyon kundi pumuna kung yan lang rin ang mga politiko yung mga otso diretso sa impyerno remember those guys kung sino yang naiwan diyan walang ginawa kung hindi magdaldal walang contribution sabi ng presidente duterte ilang araw lang ang nakakalipas ay pinuna ni former otso diretso candidate gary alejano ang pagbisita ni pangulong duterte sa japan kasama ang ilang kaalyado at kaibigan ayon kay alejano ito raw ay isang uri umano ng korapsyon dahil hindi naman daw kailangan sa naturang aktibidad ang ilan sa sumama it has been circulating in social media that other friends and allies of the administration who have no clear roles in official business are also part of the delegation this means that public funds could be used to shoulder their expenses this could be considered corruption ang lumalabas nagamit na nga ang kaban ng bayan nung eleksyon pati ba naman sa victory party sagot pa ng taumbayan habang ang taumbayan ay kumakayod at nagbabayad ng buwis napakasagwa naman na ang mga opisyal ay marangya ang pamumuhay kaunting delicadeza naman sana boladas ni alejano sa parehas na pagtitipon pinuri naman ni pangulong duterte ang mga kredensyal ng bagong halal na senador na si former philippine national police chief ronald bato dela rosa na pambato ng administrasyon noong nakaraang halalan source gma news inquirer rtvm 
596,fake,walang opisyal na pahayag si president duterte na nagsasaad ng suporta niya kay marcos sa halalan 
597,fake,walang opisyal na pahayag panayam o balitang makapagpapatunay na sinusuportahan ni new zealand prime minister jacinda adern si bongbong marcos sa elections 
598,fake,a claim contained in a video circulating on social media that a election ballot is pre shaded with ink that can only be seen under a uv light is false 
599,real,last day our inquirer plus month digital subscription plan is now only p take advantage of this limited time offer for the year of the tiger subscribe today go to kung hei fat choi 
600,real,enrich your vocabulary today by learning the definition of the word galvanize courtesy of your most trusted newspaper to subscribe to the philippine daily inquirer visit 
601,real,in malaca̱ang press briefing duterte s acting spokesman karlo nograles presents latest vaccination numbers million have been fully vaccinated against covid million of which already received a booster shot via 
